486	240.726
487	365.377
488	289.93
489	306.164
490	293.486
491	283.891
492	2969.72
493	306.276
494	239.663
495	218.028
496	244.967
497	218.028
498	237.388
499	242.751
500	394.649
501	231.309
502	266.447
503	299.496
504	299.933
505	226.829
506	295.712
507	231.939
508	218.423
509	503.976
510	218.028
511	232.742
512	385.092
513	257.056
514	241.37
515	825.065
516	228.608
517	312.9
518	294.983
519	311.502
520	256.51
521	218.028
522	244.789
523	250.967
524	425.853
525	306.05
526	295.177
527	218.028
528	297.133
529	318.579
530	414.126
531	350.097
532	641.325
533	227.075
534	224.977
535	218.028
536	434.697
537	347.601
538	220.281
539	235.524
540	285.065
541	314.253
542	279.817
543	269.766
544	218.591
545	358.856
546	334.255
547	225.707
548	218.591
549	224.29
550	265.657
551	417.856
552	524.153
553	218.028
554	270.149
555	296.106
556	235.542
557	223.496
558	338.038
559	467.547
560	286.726
561	259.927
562	218.028
563	246.92
564	254.028
565	241.298
566	254.45
567	300.61
568	279.325
569	347.344
570	288.9
571	240.704
572	252.228
573	375.031
574	259.636
575	266.434
576	257.709
577	322.844
578	223.674
579	637.93
580	221.466
581	275.933
582	270.176
583	278.305
584	235.37
585	409.287
586	359.818
587	221.638
588	247.3
589	357.705
590	506.385
591	250.789
592	319.867
593	281.082
594	236.417
595	253.634
596	307.752
597	218.028
598	236.29
599	294.61
600	222.943
601	236.316
602	236.426
603	317.868
604	230.478
605	222.172
606	297.917
607	305.371
608	233.742
609	237.249
610	375.17
611	324.766
612	263.969
613	341.131
614	492.68
615	258.149
616	219.717
617	236.202
618	329.629
619	218.028
620	273.478
621	244.928
622	266.894
623	259.524
624	279.5
625	218.028
626	247.389
627	218.028
628	385.781
629	385.781
630	319.2
631	223.925
632	281.108
633	241.648
634	232.469
635	293.407
636	277.524
637	320.666
638	242.875
639	274.778
640	456.214
641	296.73
642	218.028
643	218.028
644	506.571
645	219.154
646	393.015
647	325.519
648	218.028
649	304.727
650	314.21
651	218.028
652	252.684
653	260.231
654	309.267
655	527.694
656	242.628
657	467.547
658	214.789
659	299.933
660	269.366
661	322.383
662	388.406
663	267.681
664	233.43
665	218.591
666	942.424
667	329.026
668	252.015
669	288.478
670	218.591
671	236.426
672	353.937
673	508.082
674	430.358
675	218.028
676	260.17
677	339.457
678	236.637
679	218.423
680	291.204
681	231.147
682	287.99
683	292.701
684	219.544
685	367.174
686	386.857
687	218.028
688	225.091
689	228.113
690	230.508
691	283.886
692	269.933
693	289.524
694	244.138
695	254.127
696	299.933
697	229.818
698	251.673
699	379.864
700	280.967
701	309.051
702	243.107
703	223.973
704	2366.74
705	258.804
706	218.028
707	218.028
708	239.06
709	236.147
710	268.087
711	279.516
712	249.58
713	409.023
714	433.03
715	255.135
716	251.13
717	297.07
718	218.028
719	224.22
720	221.075
721	218.591
722	282.9
723	404.3
724	246.756
725	308.988
726	298.953
727	271.152
728	351.981
729	281.756
730	389.507
731	472.477
732	245.062
733	219.154
734	247.832
735	271.58
736	304.647
737	221.32
738	296.515
739	240.368
740	315.025
741	260.553
742	290.089
743	483.157
744	225.64
745	218.028
746	305.933
747	240.702
748	239.06
749	218.028
750	218.028
751	214.789
752	234.771
753	231.242
754	274.481
755	459.353
756	256.83
757	238.597
758	235.928
759	259.825
760	225.707
761	384.359
762	218.028
763	248.162
764	493.416
765	221.609
766	316.906
767	296.566
768	317.806
769	311.532
770	223.694
771	223.189
772	248.881
773	268.447
774	309.417
775	332.959
776	271.219
777	219.717
778	240.496
779	228.445
780	218.591
781	282.341
782	244.175
783	251.13
784	464.226
785	237.622
786	291.287
787	548.241
788	229.348
789	499.185
790	230.227
791	328.148
792	253.698
793	226.986
794	234.771
795	218.028
796	355.906
797	258.812
798	250.867
799	302.593
800	233.43
801	305.35
802	385.437
803	319.723
804	510.253
805	312.97
806	222.699
807	222.541
808	219.154
809	268.095
810	273.957
811	312.9
812	237.99
813	226.885
814	287.777
815	228.139
816	301.037
817	342.637
818	230.569
819	273.417
820	309.215
821	590.515
822	223.694
823	305.443
824	237.462
825	218.028
826	289.708
827	245.681
828	221.549
829	366.709
830	2969.59
831	222.548
832	321.253
833	222.532
834	218.028
835	331.273
836	240.226
837	294.237
838	218.423
839	225.205
840	802.077
841	258.834
842	254.322
843	219.154
844	410.706
845	263.276
846	226.986
847	226.954
848	281.756
849	276.797
850	227.407
851	277.149
852	286.084
853	303.856
854	220.376
855	263.684
856	281.756
857	313.295
858	593.547
859	287.002
860	253.354
861	249.113
862	338.309
863	305
864	218.028
865	218.028
866	504.996
867	223.694
868	218.028
869	247.917
870	236.87
871	222.477
872	219.154
873	231.854
874	301.867
875	392.456
876	514.956
877	226.326
878	276.501
879	241.487
880	219.717
881	282.744
882	237.388
883	237.933
884	218.028
885	229.272
886	327.02
887	236.29
888	435.472
889	218.028
890	218.028
891	228.53
892	219.234
893	314.313
894	240.894
895	218.028
896	243.707
897	387.023
898	219.154
899	397.262
900	317.255
901	296.494
902	218.423
903	301.323
904	380.156
905	239.458
906	273.417
907	223.373
908	337.472
909	273.795
910	219.154
911	247.272
912	300.436
913	257.269
914	218.423
915	218.028
916	231.479
917	237.388
918	219.154
919	235.535
920	392.898
921	235.928
922	374.042
923	399.399
924	231.744
925	219.154
926	235.23
927	234.358
928	243.329
929	224.22
930	389.939
931	1190.84
932	319.523
933	286.478
934	329.178
935	232.962
936	218.028
937	313.867
938	218.423
939	292.032
940	254.785
941	222.548
942	294.316
943	226.885
944	233.167
945	222.799
946	320.023
947	446.198
948	227.602
949	219.154
950	218.028
951	245.693
952	306.201
953	218.028
954	359.91
955	235.325
956	262.079
957	401.909
958	286.786
959	222.824
960	225.707
961	318.9
962	422.456
963	218.986
964	273.654
965	234.208
966	265.228
967	225.707
968	267.412
969	253.917
970	296.106
971	224.513
972	218.028
973	269.467
974	356.099
975	218.028
976	224.426
977	286.408
978	224.994
979	289.708
980	327.716
981	231.492
982	226.444
983	292.011
984	218.028
985	266.565
986	246.149
987	312.9
988	230.227
989	219.717
990	316.383
991	218.117
992	247.042
993	226.446
994	294.615
995	287.53
996	243.422
997	240.808
998	546.118
999	228.915
1000	290.571
1001	219.154
1002	247.69
1003	322.444
1004	453.441
1005	524.781
1006	225.707
1007	248.531
1008	256.895
1009	267.71
1010	241.938
1011	226.986
1012	218.591
1013	249.72
1014	229.607
1015	218.028
1016	299.962
1017	257.228
1018	227.949
1019	295.711
1020	340.464
1021	224.513
1022	219.154
1023	218.028
1024	286.471
1025	218.423
1026	310.363
1027	318.839
1028	231.374
1029	237.388
1030	306.829
1031	298.428
1032	223.371
1033	233.43
1034	299.583
1035	219.154
1036	218.028
1037	229.701
1038	258.528
1039	218.028
1040	256.789
1041	231.436
1042	218.028
1043	488.962
1044	232.55
1045	236.86
1046	229.033
1047	218.423
1048	264.876
1049	218.117
1050	228.915
1051	296.618
1052	243.748
1053	218.028
1054	259.902
1055	261.732
1056	234.527
1057	277.36
1058	324.484
1059	230.065
1060	228.711
1061	264.908
1062	220.391
1063	304.499
1064	293.261
1065	268.605
1066	218.028
1067	431.342
1068	222.546
1069	308.689
1070	362.51
1071	306.686
1072	311.79
1073	218.028
1074	229.811
1075	339.696
1076	236.895
1077	218.853
1078	431.605
1079	231.479
1080	219.154
1081	224.783
1082	219.717
1083	343.311
1084	531.291
1085	492.277
1086	220.986
1087	311.09
1088	228.506
1089	268.346
1090	297.213
1091	386.6
1092	226.589
1093	299.933
1094	226.403
1095	300.181
1096	219.154
1097	225.886
1098	324.766
1099	262.239
1100	440.63
1101	243.202
1102	237.388
1103	222.689
1104	230.484
1105	221.609
1106	225.122
1107	334.23
1108	265.592
1109	219.154
1110	325.376
1111	262.967
1112	231.684
1113	218.028
1114	223.694
1115	219.527
1116	362.566
1117	315.092
1118	218.028
1119	220.868
1120	361.857
1121	218.028
1122	233.077
1123	219.154
1124	250.752
1125	270.608
1126	296.034
1127	220.391
1128	364.961
1129	316.661
1130	229.381
1131	219.717
1132	218.028
1133	220.281
1134	231.492
1135	404.907
1136	220.281
1137	320.1
1138	224.911
1139	281.806
1140	355.287
1141	328.349
1142	218.423
1143	292.241
1144	218.028
1145	236.21
1146	218.028
1147	220.839
1148	265.23
1149	218.028
1150	438.855
1151	233.047
1152	237.323
1153	214.878
1154	326.861
1155	337.867
1156	368.302
1157	282.559
1158	233.097
1159	218.423
1160	220.462
1161	363.224
1162	449.852
1163	227.833
1164	225.78
1165	339.869
1166	244.181
1167	319.925
1168	224.22
1169	259.825
1170	442.976
1171	222.391
1172	313.481
1173	267.674
1174	259.902
1175	218.028
1176	219.717
1177	218.028
1178	805.153
1179	348.394
1180	246.966
1181	243.941
1182	294.371
1183	413.896
1184	232.802
1185	229.282
1186	282.334
1187	295.567
1188	237.256
1189	218.028
1190	258.423
1191	218.423
1192	347.212
1193	471.701
1194	218.028
1195	319.149
1196	230.065
1197	261.186
1198	218.028
1199	218.423
1200	247.3
1201	218.028
1202	284.174
1203	263.654
1204	309.922
1205	243.422
1206	218.028
1207	305.751
1208	220.671
1209	245.062
1210	219.154
1211	237.732
1212	398.415
1213	222.548
1214	218.591
1215	247.212
1216	318.879
1217	216.305
1218	240.251
1219	221.549
1220	218.423
1221	374.27
1222	318.263
1223	302.822
1224	225.122
1225	323.35
1226	236.31
1227	305.968
1228	460.238
1229	218.028
1230	224.548
1231	219.527
1232	239.419
1233	420.032
1234	260.971
1235	221.609
1236	437.262
1237	352.19
1238	218.423
1239	228.413
1240	232.653
1241	223.945
1242	280.79
1243	276.869
1244	219.154
1245	221.549
1246	244.345
1247	218.028
1248	352.12
1249	254.322
1250	342.48
1251	229.588
1252	225.944
1253	334.622
1254	266.205
1255	262.94
1256	219.154
1257	222.705
1258	218.423
1259	223.694
1260	218.946
1261	233.263
1262	264.414
1263	240.154
1264	276.481
1265	221.638
1266	415.155
1267	223.367
1268	260.231
1269	258.565
1270	222.827
1271	218.028
1272	218.423
1273	257.228
1274	379.236
1275	219.154
1276	479.174
1277	237.388
1278	269.033
1279	254.64
1280	218.766
1281	226.986
1282	318.523
1283	218.423
1284	218.028
1285	224.92
1286	218.423
1287	244.835
1288	287.083
1289	222.548
1290	259.722
1291	230.7
1292	363.367
1293	410.868
1294	228.113
1295	291.927
1296	665.672
1297	307.676
1298	272.633
1299	249.816
1300	249.071
1301	289.741
1302	582.973
1303	248.855
1304	417.433
1305	239.16
1306	218.028
1307	268.74
1308	364.473
1309	315.05
1310	236.29
1311	218.117
1312	218.423
1313	235.918
1314	317.35
1315	365.04
1316	227.391
1317	763.611
1318	219.806
1319	218.028
1320	219.154
1321	226.521
1322	218.028
1323	239.419
1324	227.377
1325	235.924
1326	329.824
1327	218.423
1328	224.22
1329	231.625
1330	218.028
1331	300.983
1332	229.811
1333	260.703
1334	218.423
1335	230.7
1336	243.422
1337	229.415
1338	219.154
1339	232.883
1340	229.943
1341	232.908
1342	218.028
1343	229.381
1344	297.665
1345	231.749
1346	307.946
1347	455.561
1348	218.028
1349	241.117
1350	285.197
1351	289.543
1352	254.322
1353	218.028
1354	393.381
1355	276.187
1356	221.609
1357	268.087
1358	219.154
1359	219.154
1360	290.241
1361	296.921
1362	395.666
1363	414.324
1364	218.028
1365	251.986
1366	270.144
1367	322.643
1368	281.652
1369	252.562
1370	318.177
1371	218.028
1372	229.777
1373	227.499
1374	228.557
1375	236.29
1376	222.541
1377	218.028
1378	232.134
1379	232.802
1380	342.551
1381	227.487
1382	219.154
1383	238.922
1384	229.381
1385	237.783
1386	296.106
1387	244.181
1388	218.423
1389	246.35
1390	940.915
1391	231.3
1392	223.945
1393	218.512
1394	328.353
1395	503.143
1396	233.43
1397	219.154
1398	368.482
1399	218.028
1400	288.938
1401	333.175
1402	254.322
1403	218.028
1404	229.811
1405	250.967
1406	258.96
1407	243.717
1408	272.496
1409	226.885
1410	292.918
1411	273.291
1412	258.11
1413	270.557
1414	220.925
1415	314.506
1416	218.028
1417	233.25
1418	219.544
1419	218.028
1420	274.257
1421	224.513
1422	226.206
1423	240.086
1424	357.417
1425	233.625
1426	226.994
1427	345.269
1428	262.531
1429	218.423
1430	571.173
1431	224.321
1432	222.225
1433	226.995
1434	222.548
1435	259.395
1436	260.69
1437	296.106
1438	272.29
1439	230.065
1440	229.272
1441	229.381
1442	225.879
1443	218.028
1444	247.907
1445	217.42
1446	223.694
1447	969.238
1448	252.228
1449	220.373
1450	233.293
1451	365.382
1452	218.028
1453	249.963
1454	218.423
1455	223.39
1456	282.045
1457	225.707
1458	592.445
1459	303.714
1460	221.154
1461	218.423
1462	224.407
1463	218.028
1464	234.527
1465	247.399
1466	230.936
1467	301.155
1468	218.423
1469	217.509
1470	291.616
1471	218.423
1472	249.158
1473	292.719
1474	218.028
1475	223.189
1476	375.404
1477	301.229
1478	219.154
1479	218.423
1480	254.758
1481	257.395
1482	278.929
1483	227.49
1484	219.544
1485	219.154
1486	249.698
1487	258.804
1488	219.717
1489	222.941
1490	254.923
1491	252.687
1492	226.994
1493	218.028
1494	287.953
1495	327.834
1496	499.79
1497	219.946
1498	742.132
1499	218.028
1500	218.423
1501	218.028
1502	248.513
1503	257.228
1504	222.004
1505	224.649
1506	316.865
1507	220.868
1508	223.959
1509	239.419
1510	218.028
1511	218.028
1512	218.423
1513	226.994
1514	263.654
1515	227.224
1516	361.093
1517	276.261
1518	232.932
1519	381.252
1520	262.118
1521	222.255
1522	231.693
1523	218.028
1524	214.789
1525	219.154
1526	219.946
1527	236.895
1528	354.223
1529	218.028
1530	222.967
1531	266.776
1532	317.074
1533	223.77
1534	218.423
1535	259.825
1536	282.559
1537	243.094
1538	347.72
1539	227.275
1540	240.347
1541	279.409
1542	218.028
1543	218.423
1544	249.701
1545	231.604
1546	237.08
1547	405.073
1548	223.929
1549	321.559
1550	235.815
1551	270.483
1552	249.287
1553	224.08
1554	345.072
1555	218.028
1556	296.106
1557	218.028
1558	229.272
1559	218.028
1560	218.028
1561	214.789
1562	219.154
1563	237.951
1564	327.14
1565	278.45
1566	218.423
1567	270.51
1568	313.523
1569	260.231
1570	218.028
1571	325.276
1572	282.341
1573	218.853
1574	230.508
1575	283.153
1576	218.028
1577	219.544
1578	228.807
1579	276.949
1580	277.466
1581	232.527
1582	239.592
1583	309.574
1584	256.837
1585	218.028
1586	272.496
1587	219.717
1588	218.591
1589	269.995
1590	300.181
1591	241.648
1592	294.67
1593	231.374
1594	232.148
1595	232.131
1596	236.29
1597	274.257
1598	246.462
1599	218.028
1600	218.423
1601	258.96
1602	218.591
1603	219.154
1604	574.543
1605	232.97
1606	225.707
1607	320.209
1608	246.075
1609	256.226
1610	238.292
1611	257.575
1612	229.369
1613	234.527
1614	218.028
1615	240.206
1616	223.674
1617	242.911
1618	242.1
1619	353.507
1620	218.028
1621	218.028
1622	221.691
1623	232.802
1624	222.541
1625	219.154
1626	218.028
1627	395.724
1628	218.423
1629	218.423
1630	259.825
1631	218.028
1632	407.171
1633	218.028
1634	219.154
1635	245.817
1636	218.028
1637	1071.11
1638	228.397
1639	284.51
1640	222.548
1641	218.028
1642	222.689
1643	228.829
1644	218.423
1645	242.736
1646	218.028
1647	294.46
1648	222.541
1649	228.901
1650	248.679
1651	330.271
1652	258.804
1653	222.113
1654	218.028
1655	253.9
1656	219.154
1657	219.154
1658	478.773
1659	218.028
1660	274.952
1661	243.422
1662	293.491
1663	224.982
1664	218.028
1665	218.423
1666	308.832
1667	221.549
1668	583.172
1669	483.936
1670	226.833
1671	259.836
1672	276.949
1673	811.648
1674	249.158
1675	259.825
1676	230.898
1677	226.789
1678	244.181
1679	220.954
1680	452.088
1681	224.407
1682	264.414
1683	229.899
1684	290.952
1685	227.255
1686	279.319
1687	219.527
1688	282.341
1689	228.341
1690	225.707
1691	221.691
1692	218.028
1693	243.159
1694	218.028
1695	227.532
1696	237.388
1697	218.117
1698	462.522
1699	219.946
1700	218.028
1701	597.7
1702	218.028
1703	317.216
1704	221.609
1705	224.649
1706	311.234
1707	234.578
1708	254.54
1709	236.979
1710	221.638
1711	240.106
1712	297.143
1713	351.32
1714	311.044
1715	225.707
1716	230.855
1717	268.66
1718	219.717
1719	269.634
1720	224.92
1721	218.028
1722	218.028
1723	231.939
1724	241.671
1725	241.983
1726	219.154
1727	219.544
1728	242.658
1729	219.154
1730	223.694
1731	219.154
1732	284.573
1733	225.707
1734	219.154
1735	341.803
1736	267.068
1737	263.031
1738	219.95
1739	680.99
1740	224.342
1741	224.773
1742	264.602
1743	228.113
1744	259.563
1745	230.132
1746	484.392
1747	223.674
1748	219.154
1749	219.154
1750	337.494
1751	218.028
1752	245.653
1753	235.888
1754	249.676
1755	242.658
1756	226.789
1757	223.674
1758	259.825
1759	219.154
1760	225.996
1761	399.653
1762	219.154
1763	221.489
1764	223.694
1765	220.036
1766	369.79
1767	231.353
1768	219.154
1769	220.281
1770	238.99
1771	257.248
1772	224.821
1773	219.154
1774	219.257
1775	220.038
1776	377.594
1777	219.243
1778	254.949
1779	219.154
1780	287.958
1781	219.154
1782	219.154
1783	281.16
1784	420.835
1785	223.04
1786	219.154
1787	222.297
1788	224.92
1789	218.028
1790	219.154
1791	277.256
1792	219.154
1793	249.203
1794	224.773
1795	224.675
1796	242.96
1797	259.825
1798	226.542
1799	238.044
1800	222.735
1801	280.476
1802	372.128
1803	258.751
1804	247.43
1805	257.687
1806	218.028
1807	245.653
1808	231.873
1809	259.957
1810	219.154
1811	223.945
1812	256.554
1813	214.789
1814	286.606
1815	227.461
1816	256.99
1817	257.863
1818	219.154
1819	282.754
1820	223.674
1821	219.154
1822	222.605
1823	218.028
1824	300.902
1825	242.639
1826	219.154
1827	397.21
1828	317.296
1829	255.882
1830	218.028
1831	219.154
1832	222.774
1833	248.453
1834	263.031
1835	220.373
1836	230.508
1837	219.154
1838	381.91
1839	221.549
1840	298.337
1841	252.228
1842	258.98
1843	219.154
1844	220.281
1845	225.707
1846	338.264
1847	281.16
1848	224.92
1849	272.948
1850	219.154
1851	226.249
1852	219.154
1853	236.91
1854	288.784
1855	218.117
1856	259.715
1857	219.154
1858	249.864
1859	259.825
1860	245.951
1861	245.488
1862	228.012
1863	249.9
1864	225.707
1865	237.166
1866	219.154
1867	242.704
1868	306.313
1869	218.028
1870	228.113
1871	221.257
1872	233.042
1873	243.844
1874	218.028
1875	239.704
1876	228.676
1877	223.945
1878	332.505
1879	553.233
1880	223.945
1881	231.264
1882	286.617
1883	218.028
1884	259.825
1885	219.154
1886	226.773
1887	219.154
1888	219.154
1889	226.986
1890	218.028
1891	221.91
1892	222.689
1893	218.028
1894	218.423
1895	298.337
1896	229.798
1897	238.587
1898	218.028
1899	218.117
1900	244.86
1901	352.407
1902	218.028
1903	234.79
1904	219.154
1905	219.154
1906	228.113
1907	219.544
1908	256.336
1909	272.641
1910	218.117
1911	221.638
1912	258.96
1913	225.181
1914	219.154
1915	226.129
1916	221.691
1917	297.143
1918	259.825
1919	218.028
1920	221.966
1921	287.459
1922	218.028
1923	219.154
1924	219.717
1925	225.796
1926	266.586
1927	329.173
1928	219.717
1929	253.087
1930	274.075
1931	218.512
1932	237.388
1933	389.275
1934	219.946
1935	218.028
1936	218.028
1937	221.609
1938	220.373
1939	226.821
1940	302.935
1941	257.228
1942	218.028
1943	219.154
1944	240.123
1945	242.351
1946	218.028
1947	219.154
1948	218.028
1949	218.512
1950	447.995
1951	218.028
1952	234.73
1953	273.929
1954	220.373
1955	223.373
1956	260.188
1957	218.028
1958	224.71
1959	238.113
1960	223.945
1961	218.117
1962	229.626
1963	261.061
1964	277.843
1965	246.689
1966	219.154
1967	219.154
1968	242.337
1969	219.544
1970	290.104
1971	225.996
1972	219.257
1973	219.154
1974	219.154
1975	231.969
1976	240.002
1977	228.465
1978	223.945
1979	219.154
1980	218.028
1981	320.4
1982	222.774
1983	235.924
1984	315.587
1985	240.824
1986	340.025
1987	233.71
1988	291.939
1989	222.941
1990	314.619
1991	229.626
1992	221.489
1993	231.184
1994	225.707
1995	232.853
1996	259.15
1997	291.752
1998	265.019
1999	219.154
2000	229.381
2001	200.392
2002	228.113
2003	224.92
2004	296.106
2005	479.737
2006	381.355
2007	395.104
2008	280.063
2009	219.154
2010	219.243
2011	226.88
2012	218.028
2013	219.154
2014	286.967
2015	219.154
2016	259.15
2017	241.345
2018	221.883
2019	218.028
2020	219.154
2021	294.893
2022	228.113
2023	241.323
2024	219.154
2025	255.113
2026	220.038
2027	223.674
2028	241.898
2029	219.154
2030	232.903
2031	219.154
2032	223.694
2033	218.028
2034	230.508
2035	281.16
2036	247.699
2037	284.573
2038	219.154
2039	229.381
2040	221.638
2041	230.508
2042	240.396
2043	224.457
2044	265.499
2045	224.29
2046	223.694
2047	234.565
2048	222.605
2049	1188.65
2050	248.989
2051	219.154
2052	259.46
2053	221.549
2054	276.759
2055	297.28
2056	219.154
2057	219.257
2058	219.154
2059	221.549
2060	224.92
2061	219.154
2062	222.151
2063	248.453
2064	241.23
2065	219.154
2066	224.218
2067	315.734
2068	218.028
2069	262.221
2070	259
2071	403.982
2072	224.492
2073	259.825
2074	272.288
2075	219.154
2076	259.15
2077	219.717
2078	219.154
2079	219.154
2080	264.198
2081	399.051
2082	219.95
2083	219.154
2084	218.591
2085	230.812
2086	218.117
2087	219.154
2088	226.556
2089	219.154
2090	219.154
2091	237.339
2092	321.348
2093	267.898
2094	223.04
2095	314.492
2096	263.298
2097	218.028
2098	279.142
2099	368.395
2100	219.154
2101	223.674
2102	219.154
2103	224.486
2104	234.85
2105	243.162
2106	219.154
2107	221.658
2108	219.154
2109	274.478
2110	224.29
2111	359.631
2112	261.542
2113	235.133
2114	232.804
2115	219.154
2116	254.441
2117	219.154
2118	249.058
2119	219.154
2120	269.014
2121	219.154
2122	219.243
2123	226.986
2124	219.154
2125	223.674
2126	265.019
2127	248.968
2128	229.148
2129	242.1
2130	219.154
2131	303.375
2132	219.154
2133	247.786
2134	219.243
2135	219.154
2136	219.154
2137	219.154
2138	227.463
2139	219.154
